Object ID,Object Type,Object Key,Creation Date,Delivery date,Lead Time,Amount,Currency,Comments
1039913907,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,393.90,CHF,13-bath-red_Bathroom
1039913908,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,644.32,CHF,13-bath-red_Bathroom
1039913909,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,3 619.67,CHF,13-bath-red_Bathroom
1039908134,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,2 964.78,CHF,13-bath-red_Bathroom
1039908196,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,124.63,CHF,13-bath-red_Bathroom
8980667,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,7 617.89,JPY,13-bath-red_Bathroom
8980641,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,9 323.84,JPY,13-bath-red_Bathroom
8980487,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,93 910.03,JPY,13-bath-red_Bathroom
8980761,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,1 049.98,JPY,13-bath-red_Bathroom
8980899,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,701.12,JPY,13-bath-red_Bathroom
8971944,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,1 027.46,JPY,13-bath-red_Bathroom
8978770,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,10 369.21,JPY,13-bath-red_Bathroom
8978771,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,12 064.06,JPY,13-bath-red_Bathroom
8978761,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,4 036.03,JPY,13-bath-red_Bathroom
997706306,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,183.76,ZAR,13-bath-red_Bathroom
1086687343,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,2 706.99,JPY,13-bath-red_Bathroom
8980836,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,4 384.80,JPY,13-bath-red_Bathroom
8980834,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,11 740.86,JPY,13-bath-red_Bathroom
1039913919,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,43 486.66,CHF,13-bath-red_Bathroom
1039913997,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,36 213.92,CHF,13-bath-red_Bathroom
8980896,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,383.66,JPY,13-bath-red_Bathroom
8979064,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,11 106.69,JPY,13-bath-red_Bathroom
8980669,Bathroom,13-bath-red,6/16/2011,6/21/2011,5,1 164.29,JPY,13-bath-red_Bathroom
8980660,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,901.73,JPY,13-bath-red_Bathroom
1039914193,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,32 999.71,CHF,13-bath-red_Bathroom
1039908187,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,61 293.66,CHF,13-bath-red_Bathroom
997706994,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,2 114.38,ZAR,13-bath-red_Bathroom
1039914300,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,1 217.28,CHF,13-bath-red_Bathroom
1039914304,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,1 217.28,CHF,13-bath-red_Bathroom
1039914306,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,79.24,CHF,13-bath-red_Bathroom
1039914307,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,1 123.10,CHF,13-bath-red_Bathroom
8979068,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,4 633.91,JPY,13-bath-red_Bathroom
8980704,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,90 381.70,JPY,13-bath-red_Bathroom
8980698,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,90 672.82,JPY,13-bath-red_Bathroom
8980464,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,1 219.86,JPY,13-bath-red_Bathroom
8980463,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,1 626.48,JPY,13-bath-red_Bathroom
8980606,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,183.84,JPY,13-bath-red_Bathroom
1000660730,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,3 999.16,JPY,13-bath-red_Bathroom
1000660731,Bathroom,13-bath-red,6/16/2011,6/20/2011,4,699.74,JPY,13-bath-red_Bathroom
1039914406,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,231 010.06,CHF,13-bath-red_Bathroom
8980661,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,14 198.99,JPY,13-bath-red_Bathroom
1000163139,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,9 836.74,JPY,13-bath-red_Bathroom
1000163143,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,12 616.80,JPY,13-bath-red_Bathroom
1000163146,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,13 440.04,JPY,13-bath-red_Bathroom
1039908747,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,276 796.06,CHF,13-bath-red_Bathroom
1000163160,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,14 694.28,JPY,13-bath-red_Bathroom
1000163163,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,10 012.28,JPY,13-bath-red_Bathroom
1000163167,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,8 289.30,JPY,13-bath-red_Bathroom
8980660,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,26 726.96,JPY,13-bath-red_Bathroom
1000163916,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,38 214.96,JPY,13-bath-red_Bathroom
997739873,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,131 101.97,JPY,13-bath-red_Bathroom
1000163166,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,6 603.69,JPY,13-bath-red_Bathroom
8971946,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,620.99,JPY,13-bath-red_Bathroom
8971946,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,1 662.48,JPY,13-bath-red_Bathroom
1000163169,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,11 122.13,JPY,13-bath-red_Bathroom
994496163,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,11 438.08,COP,13-bath-red_Bathroom
994496169,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,667 361.29,COP,13-bath-red_Bathroom
994496144,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,32 106.00,COP,13-bath-red_Bathroom
994496143,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,1 237.10,COP,13-bath-red_Bathroom
8980086,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,47 493.79,JPY,13-bath-red_Bathroom
8980639,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,30 128.00,JPY,13-bath-red_Bathroom
997706396,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,441 132.36,ZAR,13-bath-red_Bathroom
8980606,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,43 162.41,JPY,13-bath-red_Bathroom
997706930,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,69 106.96,ZAR,13-bath-red_Bathroom
997706939,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,23 081.10,ZAR,13-bath-red_Bathroom
997706934,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,46 643.23,ZAR,13-bath-red_Bathroom
8980696,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,6 116.61,JPY,13-bath-red_Bathroom
8980696,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,63 983.16,JPY,13-bath-red_Bathroom
8980667,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,2 001.89,JPY,13-bath-red_Bathroom
8980618,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,1 296.00,JPY,13-bath-red_Bathroom
8980463,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,16 307.62,JPY,13-bath-red_Bathroom
8980461,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,26 430.76,JPY,13-bath-red_Bathroom
8980460,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,6 672.23,JPY,13-bath-red_Bathroom
8980466,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,1 027.20,JPY,13-bath-red_Bathroom
8980680,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,3 648.61,JPY,13-bath-red_Bathroom
1086687767,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,1 396.32,JPY,13-bath-red_Bathroom
1086687799,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687791,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687783,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687797,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687784,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687776,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687796,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687786,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687787,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687778,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687793,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687777,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687803,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687804,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687789,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687799,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687781,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,786.44,JPY,13-bath-red_Bathroom
1086687780,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,696.84,JPY,13-bath-red_Bathroom
1086687776,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687796,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,393.22,JPY,13-bath-red_Bathroom
1086687347,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,38 483.67,JPY,13-bath-red_Bathroom
1069663470,Bathroom,13-bath-red,6/16/2011,8/31/2011,76,60 197.30,JPY,13-bath-red_Bathroom
994496193,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,241 641.43,COP,13-bath-red_Bathroom
994496149,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,19 312.20,COP,13-bath-red_Bathroom
994496146,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,6 389.66,COP,13-bath-red_Bathroom
994496146,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,26 948.26,COP,13-bath-red_Bathroom
994496147,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,6 199.20,COP,13-bath-red_Bathroom
994496160,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,6 389.66,COP,13-bath-red_Bathroom
994496161,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,16 168.28,COP,13-bath-red_Bathroom
994496169,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,39 310.06,COP,13-bath-red_Bathroom
994496163,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,26 948.26,COP,13-bath-red_Bathroom
994496164,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,38 043.00,COP,13-bath-red_Bathroom
994496166,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,69 666.00,COP,13-bath-red_Bathroom
994496166,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,2 694.83,COP,13-bath-red_Bathroom
994496167,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,64 119.30,COP,13-bath-red_Bathroom
994496168,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,78 149.93,COP,13-bath-red_Bathroom
997706931,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,636 837.69,ZAR,13-bath-red_Bathroom
997706309,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,631 727.24,ZAR,13-bath-red_Bathroom
1039914197,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,68 373.68,CHF,13-bath-red_Bathroom
1039914086,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,47 262.14,CHF,13-bath-red_Bathroom
1039914076,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,28 696.68,CHF,13-bath-red_Bathroom
1039914063,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,11 077.12,CHF,13-bath-red_Bathroom
1039914069,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,23 227.78,CHF,13-bath-red_Bathroom
1039914064,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,26 133.64,CHF,13-bath-red_Bathroom
1039914018,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,21 673.34,CHF,13-bath-red_Bathroom
1039913966,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,22 083.90,CHF,13-bath-red_Bathroom
1039913996,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,33 836.40,CHF,13-bath-red_Bathroom
1039913197,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,68 436.68,CHF,13-bath-red_Bathroom
1039913196,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,19 831.68,CHF,13-bath-red_Bathroom
1039913196,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,64 680.80,CHF,13-bath-red_Bathroom
1039913876,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,11 136.66,CHF,13-bath-red_Bathroom
1039913871,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,9 007.20,CHF,13-bath-red_Bathroom
1039913870,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,86 072.83,CHF,13-bath-red_Bathroom
1039913797,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,29 607.66,CHF,13-bath-red_Bathroom
1039914096,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,43 908.48,CHF,13-bath-red_Bathroom
1039914006,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,39 822.84,CHF,13-bath-red_Bathroom
1039913998,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,36 313.36,CHF,13-bath-red_Bathroom
1039913977,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,43 908.48,CHF,13-bath-red_Bathroom
1039913966,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,31 241.48,CHF,13-bath-red_Bathroom
1039913941,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,32 496.69,CHF,13-bath-red_Bathroom
1039913998,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,31 660.62,CHF,13-bath-red_Bathroom
1039913914,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,43 908.48,CHF,13-bath-red_Bathroom
1039913961,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,39 193.08,CHF,13-bath-red_Bathroom
1039913948,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,20 617.12,CHF,13-bath-red_Bathroom
1039913949,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,20 617.12,CHF,13-bath-red_Bathroom
1039913969,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,20 617.12,CHF,13-bath-red_Bathroom
1039908198,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,921.11,CHF,13-bath-red_Bathroom
1039908199,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 778.40,CHF,13-bath-red_Bathroom
1039908130,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,684.47,CHF,13-bath-red_Bathroom
1039908131,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,23.18,CHF,13-bath-red_Bathroom
1039908106,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,11.12,CHF,13-bath-red_Bathroom
1039908136,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,49.79,CHF,13-bath-red_Bathroom
1039914301,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,2 738.12,CHF,13-bath-red_Bathroom
1039914303,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 682.46,CHF,13-bath-red_Bathroom
1039914306,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 217.28,CHF,13-bath-red_Bathroom
1039914360,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,29 190.44,CHF,13-bath-red_Bathroom
1039914316,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,689 686.14,CHF,13-bath-red_Bathroom
1039914344,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,161 466.77,CHF,13-bath-red_Bathroom
1039914367,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,609 648.62,CHF,13-bath-red_Bathroom
1039914368,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,117 484.74,CHF,13-bath-red_Bathroom
1039914376,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,31 136.23,CHF,13-bath-red_Bathroom
1039914384,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,103 717.14,CHF,13-bath-red_Bathroom
1039914400,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,112 297.39,CHF,13-bath-red_Bathroom
1039914403,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,24 464.08,CHF,13-bath-red_Bathroom
1039908197,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,703.61,CHF,13-bath-red_Bathroom
1039913986,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,312 821.77,CHF,13-bath-red_Bathroom
1039913990,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,182 120.41,CHF,13-bath-red_Bathroom
1039908667,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,238 627.74,CHF,13-bath-red_Bathroom
1039908479,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,22 118.24,CHF,13-bath-red_Bathroom
1039908610,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,446 086.12,CHF,13-bath-red_Bathroom
1039908699,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,83 773.10,CHF,13-bath-red_Bathroom
1039908767,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,66 987.19,CHF,13-bath-red_Bathroom
1039914366,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,173 864.80,CHF,13-bath-red_Bathroom
1039914364,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,77 389.63,CHF,13-bath-red_Bathroom
1039913848,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,3 314.34,CHF,13-bath-red_Bathroom
997706998,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,4 491 332.00,JPY,13-bath-red_Bathroom
8980640,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,2 676.66,JPY,13-bath-red_Bathroom
8980641,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,6 623.67,JPY,13-bath-red_Bathroom
997706300,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,716 362.63,ZAR,13-bath-red_Bathroom
997706319,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,28 693.00,ZAR,13-bath-red_Bathroom
8980896,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,20 664.17,JPY,13-bath-red_Bathroom
8980710,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,72 631.90,JPY,13-bath-red_Bathroom
8980796,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 296.00,JPY,13-bath-red_Bathroom
8980796,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,691.20,JPY,13-bath-red_Bathroom
8980701,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,62 130.77,JPY,13-bath-red_Bathroom
8980797,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,139 482.33,JPY,13-bath-red_Bathroom
8980798,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,14 648.16,JPY,13-bath-red_Bathroom
8980666,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,39 933.17,JPY,13-bath-red_Bathroom
8980649,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,66 397.70,JPY,13-bath-red_Bathroom
8980640,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,126 780.64,JPY,13-bath-red_Bathroom
8980631,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,2 449.71,JPY,13-bath-red_Bathroom
8980630,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,633.34,JPY,13-bath-red_Bathroom
8980699,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,4 762.00,JPY,13-bath-red_Bathroom
8980698,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,37 366.81,JPY,13-bath-red_Bathroom
8980618,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,70 210.61,JPY,13-bath-red_Bathroom
8980891,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,67 980.66,JPY,13-bath-red_Bathroom
8980786,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 820.16,JPY,13-bath-red_Bathroom
8980761,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,76 962.76,JPY,13-bath-red_Bathroom
8980436,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,604.80,JPY,13-bath-red_Bathroom
8980434,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 011.94,JPY,13-bath-red_Bathroom
8980406,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,69 837.93,JPY,13-bath-red_Bathroom
1039908439,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,11 294.96,CHF,13-bath-red_Bathroom
1039908436,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,17 218.80,CHF,13-bath-red_Bathroom
1039908489,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,17 786.34,CHF,13-bath-red_Bathroom
1039908638,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,14 876.39,CHF,13-bath-red_Bathroom
1039908691,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,19 491.84,CHF,13-bath-red_Bathroom
994496194,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,127 600.00,COP,13-bath-red_Bathroom
8980816,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,160.70,JPY,13-bath-red_Bathroom
1000163184,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,21 418.89,JPY,13-bath-red_Bathroom
816866907,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,160 929.63,JPY,13-bath-red_Bathroom
994496199,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,101 768.14,COP,13-bath-red_Bathroom
994496130,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,4 687.21,COP,13-bath-red_Bathroom
1086687306,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,4 127.33,JPY,13-bath-red_Bathroom
1086687061,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 313.98,JPY,13-bath-red_Bathroom
1086687368,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 062.79,JPY,13-bath-red_Bathroom
1086687779,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 609.38,JPY,13-bath-red_Bathroom
1069663637,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,146 768.04,JPY,13-bath-red_Bathroom
1086687761,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,2 706.34,JPY,13-bath-red_Bathroom
1086687396,Bathroom,13-bath-red,6/16/2011,6/17/2011,1,1 639.46,JPY,13-bath-red_Bathroom
1000169719,Bathroom,13-bath-red,6/14/2011,9/17/2011,95,66 761.46,JPY,13-bath-red_Bathroom
8978446,Bathroom,13-bath-red,6/14/2011,8/8/2011,55,2 416.63,JPY,13-bath-red_Bathroom
1086687976,Bathroom,13-bath-red,6/14/2011,8/7/2011,54,1 631.03,JPY,13-bath-red_Bathroom
1039908986,Livingroom,1233-liv-cup,6/14/2011,8/3/2011,50,126 361.74,CHF,1233-liv-cup_Livingroom
8978687,Bathroom,13-bath-red,6/14/2011,8/11/2011,58,11 810.74,JPY,13-bath-red_Bathroom
996640196,Bathroom,13-bath-red,6/14/2011,8/11/2011,58,260 243.76,CAD,13-bath-red_Bathroom
8978601,Livingroom,1233-liv-cup,6/14/2011,8/1/2011,48,9 764.43,JPY,1233-liv-cup_Livingroom
8978600,Livingroom,1233-liv-cup,6/14/2011,8/1/2011,48,274.34,JPY,1233-liv-cup_Livingroom
8978081,Livingroom,1233-liv-cup,6/14/2011,7/29/2011,45,2 386.60,JPY,1233-liv-cup_Livingroom
1000169741,Livingroom,1233-liv-cup,6/14/2011,7/29/2011,45,3 699.32,JPY,1233-liv-cup_Livingroom
8978636,Livingroom,1233-liv-cup,6/14/2011,7/18/2013,765,2 037.60,JPY,1233-liv-cup_Livingroom
8978470,Livingroom,1233-liv-cup,6/14/2011,7/18/2013,765,1 898.46,JPY,1233-liv-cup_Livingroom
1039908189,Bathroom,13-bath-red,6/14/2011,7/14/2013,761,49 463.30,CHF,13-bath-red_Bathroom
1000169718,Bathroom,13-bath-red,6/14/2011,7/18/2013,765,20 616.02,JPY,13-bath-red_Bathroom
1086687300,Bathroom,13-bath-red,6/14/2011,6/23/2011,9,3 212.04,JPY,13-bath-red_Bathroom
1000169797,Bathroom,13-bath-red,6/14/2011,7/13/2013,760,11 628.28,JPY,13-bath-red_Bathroom
1086687973,Bathroom,13-bath-red,6/14/2011,7/13/2013,760,2 226.32,JPY,13-bath-red_Bathroom
1060066968,Bathroom,13-bath-red,6/14/2011,7/1/2011,17,89 104.36,JPY,13-bath-red_Bathroom
1060066961,Bathroom,13-bath-red,6/14/2011,7/1/2011,17,6 764.86,JPY,13-bath-red_Bathroom
1000169766,Bathroom,13-bath-red,6/14/2011,6/29/2011,15,16 977.96,JPY,13-bath-red_Bathroom
8978603,Bathroom,13-bath-red,6/14/2011,6/29/2011,15,891.83,JPY,13-bath-red_Bathroom
1000660719,Bathroom,13-bath-red,6/14/2011,6/29/2011,15,3 023.72,JPY,13-bath-red_Bathroom
1000169796,Bathroom,13-bath-red,6/14/2011,6/28/2011,14,436.68,JPY,13-bath-red_Bathroom
997739808,Bathroom,13-bath-red,6/14/2011,6/28/2011,14,197 986.38,ZAR,13-bath-red_Bathroom
8978608,Bathroom,13-bath-red,6/14/2011,12/7/2011,176,1 840.66,JPY,13-bath-red_Bathroom
8978699,Bathroom,13-bath-red,6/14/2011,12/7/2011,176,1 169.39,JPY,13-bath-red_Bathroom
8978693,Bathroom,13-bath-red,6/14/2011,12/7/2011,176,862.87,JPY,13-bath-red_Bathroom
8978639,Bathroom,13-bath-red,6/14/2011,12/7/2011,176,1 193.16,JPY,13-bath-red_Bathroom
1086687301,Bathroom,13-bath-red,6/14/2011,12/7/2011,176,1 133.41,JPY,13-bath-red_Bathroom
8978469,Bathroom,13-bath-red,6/14/2011,6/25/2011,11,49 410.04,JPY,13-bath-red_Bathroom
1060066966,Bathroom,13-bath-red,6/14/2011,6/24/2011,10,106 766.09,JPY,13-bath-red_Bathroom
1060066949,Bathroom,13-bath-red,6/14/2011,6/23/2011,9,472.24,JPY,13-bath-red_Bathroom
1060066948,Bathroom,13-bath-red,6/14/2011,6/23/2011,9,602.30,JPY,13-bath-red_Bathroom
